,Region/Country/Economy,Year,Million tonnes of CO2
7049,Switzerland,2013,41.665708
7050,Turkey,2013,285.18345
7051,United Kingdom,2013,447.002723
7052,OECD Europe,2013,3587.926094
7053,Albania,2013,3.646202
7054,Armenia,2013,5.243728
7055,Azerbaijan,2013,29.462078
7056,Belarus,2013,57.549168
7057,Bosnia and Herzegovina,2013,21.510392
7058,Bulgaria,2013,39.159236
7059,Croatia,2013,15.901102
7060,Cyprus,2013,5.630061
7061,Georgia,2013,6.68514
7062,Gibraltar,2013,0.499159
7063,Kazakhstan,2013,249.15968
7064,Kosovo,2013,8.296504
7065,Kyrgyzstan,2013,8.750947
7066,Malta,2013,2.372212
7067,Republic of Moldova,2013,6.705483
7068,Montenegro,2013,2.267307
7069,Republic of North Macedonia,2013,7.8537
7070,Romania,2013,69.312297
7071,Russian Federation,2013,1568.533162
7072,Serbia,2013,45.373816
7073,Tajikistan,2013,3.007117
7074,Turkmenistan,2013,65.504807
7075,Ukraine,2013,265.198093
7076,Uzbekistan,2013,103.300972
7077,Former Soviet Union (if no detail),2013,x
7078,Former Yugoslavia (if no detail),2013,x
7079,Non-OECD Europe and Eurasia,2013,2590.922363
7080,Algeria,2013,115.656875
7081,Angola,2013,19.289788
7082,Benin,2013,4.448582
7083,Botswana,2013,5.415702
7084,Cameroon,2013,5.349179
7085,Congo,2013,2.537397
7086,Côte d'Ivoire,2013,8.458143
7087,Dem. Rep. of Congo,2013,3.476123
7088,Egypt,2013,189.195077
7089,Eritrea,2013,0.564828
7090,Ethiopia,2013,8.411696
7091,Gabon,2013,3.283267
7092,Ghana,2013,13.695318
7093,Kenya,2013,12.060053
7094,Libya,2013,48.299016
7095,Mauritius,2013,3.827598
7096,Morocco,2013,51.518825
7097,Mozambique,2013,2.955268
7098,Namibia,2013,3.460988
7099,Niger,2013,1.779983
7100,Nigeria,2013,80.886076
7101,Senegal,2013,6.003101
7102,South Africa,2013,430.755113
7103,South Sudan,2013,1.47545
7104,Sudan,2013,13.112352
7105,United Rep. of Tanzania,2013,9.893453
7106,Togo,2013,1.716469
7107,Tunisia,2013,23.645011
7108,Zambia,2013,2.852717
7109,Zimbabwe,2013,11.817134
7110,Other Africa,2013,32.905807
7111,Africa,2013,1118.746389
7112,Bangladesh,2013,59.835786
7113,Brunei Darussalam,2013,6.853818
7114,Cambodia,2013,5.171265
7115,DPR of Korea,2013,25.106143
7116,India,2013,1854.784915
7117,Indonesia,2013,417.982361
7118,Malaysia,2013,209.077335
7119,Mongolia,2013,18.287737
7120,Myanmar,2013,13.168292
7121,Nepal,2013,4.944811
7122,Pakistan,2013,133.081933
7123,Philippines,2013,89.649782
7124,Singapore,2013,43.917804
7125,Sri Lanka,2013,13.740667
7126,Chinese Taipei,2013,248.654017
7127,Thailand,2013,247.458873
7128,Viet Nam,2013,130.490981
7129,Other Asia,2013,27.759663
7130,Asia (excl. China),2013,3549.966183
7131,People's Rep. of China,2013,9190.501197
7132,"Hong Kong, China",2013,46.051431
7133,"China (incl. Hong Kong, China)",2013,9236.552628
7134,Argentina,2013,181.004269
7135,Bolivia,2013,16.81135
7136,Brazil,2013,453.474508
7137,Colombia,2013,75.092369
7138,Costa Rica,2013,7.236279
7139,Cuba,2013,26.648096
7140,Curaçao,2013,4.304512
7141,Dominican Republic,2013,19.589982
7142,Ecuador,2013,35.754795
7143,El Salvador,2013,5.727543
7144,Guatemala,2013,11.834616
7145,Haiti,2013,2.165803
7146,Honduras,2013,8.779541
7147,Jamaica,2013,7.322934
7148,Nicaragua,2013,4.227338
7149,Panama,2013,9.899352
7150,Paraguay,2013,5.082017
7151,Peru,2013,45.182415
7152,Suriname,2013,1.965031
7153,Trinidad and Tobago,2013,22.248269
7154,Uruguay,2013,7.114949
7155,Venezuela,2013,152.193276
7156,Other Non-OECD Americas,2013,15.791347
7157,Non-OECD Americas,2013,1119.450591
7158,Bahrain,2013,28.292683
7159,Islamic Rep. of Iran,2013,535.980432
7160,Iraq,2013,135.718179
7161,Jordan,2013,22.343731
7162,Kuwait,2013,86.090085
7163,Lebanon,2013,20.705495
7164,Oman,2013,56.491107
7165,Qatar,2013,71.288579
7166,Saudi Arabia,2013,471.131152
7167,Syrian Arab Republic ,2013,28.735328
7168,United Arab Emirates,2013,176.752109
7169,Yemen,2013,24.648492
7170,Middle East,2013,1658.177372
7171,IEA/Accession/Association,2013,24579.29701
7172,European Union - 28,2013,3355.660212
7173,G7,2013,8695.834733
7174,G8,2013,10264.3679
7175,G20,2013,26477.23496
7176,Africa,2013,1118.746389
7177,Americas,2013,7239.103507
7178,Asia,2013,17068.35214
7179,Europe,2013,5416.920477
7180,Oceania,2013,418.498295
7181,Canada,2014,555.469386
7182,Chile,2014,75.468877
7183,Mexico,2014,434.204441
7184,United States,2014,5046.56463
7185,OECD Americas,2014,6111.707334
7186,Australia,2014,367.025776
7187,Israel,2014,62.476909
7188,Japan,2014,1194.051926
7189,Korea,2014,562.67858
7190,New Zealand,2014,31.237609
7191,OECD Asia Oceania,2014,2217.4708
7192,Austria,2014,61.116222
7193,Belgium,2014,87.359109
7194,Czech Republic,2014,98.267535
7195,Denmark,2014,34.440574
7196,Estonia,2014,17.387483
7197,Finland,2014,45.706777
7198,France,2014,293.184242
7199,Germany,2014,723.177099
7200,Greece,2014,65.726678
7201,Hungary,2014,40.059463
7202,Iceland,2014,2.047533
7203,Ireland,2014,34.074808
7204,Italy,2014,319.155267
7205,Latvia,2014,6.723727
7206,Lithuania,2014,10.462848
7207,Luxembourg,2014,9.288168
7208,Netherlands,2014,149.502726
7209,Norway,2014,35.559619
7210,Poland,2014,279.258971
7211,Portugal,2014,42.835055
7212,Slovak Republic,2014,29.171089
7213,Slovenia,2014,12.756345
7214,Spain,2014,232.063953
7215,Sweden,2014,37.29509
7216,Switzerland,2014,37.868645
7217,Turkey,2014,307.171546
7218,United Kingdom,2014,408.662693
7219,OECD Europe,2014,3420.323265
7220,Albania,2014,4.123018
7221,Armenia,2014,5.220168
7222,Azerbaijan,2014,30.793666
7223,Belarus,2014,56.801809
7224,Bosnia and Herzegovina,2014,19.172421
7225,Bulgaria,2014,41.539009
7226,Croatia,2014,15.117108
7227,Cyprus,2014,5.776906
7228,Georgia,2014,7.719799
7229,Gibraltar,2014,0.536595
7230,Kazakhstan,2014,229.816281
7231,Kosovo,2014,7.392382
7232,Kyrgyzstan,2014,9.032191
7233,Malta,2014,2.354011
7234,Republic of Moldova,2014,7.249277
7235,Montenegro,2014,2.218423
7236,Republic of North Macedonia,2014,7.436958
7237,Romania,2014,68.466683
7238,Russian Federation,2014,1551.605133
7239,Serbia,2014,38.045
7240,Tajikistan,2014,4.021592
7241,Turkmenistan,2014,67.016622
7242,Ukraine,2014,234.310862
7243,Uzbekistan,2014,104.046358
7244,Former Soviet Union (if no detail),2014,x
7245,Former Yugoslavia (if no detail),2014,x
7246,Non-OECD Europe and Eurasia,2014,2519.812272
7247,Algeria,2014,123.204974
7248,Angola,2014,20.914026
7249,Benin,2014,4.783984
7250,Botswana,2014,6.986347
7251,Cameroon,2014,5.992238
7252,Congo,2014,2.640089
7253,Côte d'Ivoire,2014,8.952662
7254,Dem. Rep. of Congo,2014,4.656709
7255,Egypt,2014,193.349392
7256,Eritrea,2014,0.577468
7257,Ethiopia,2014,10.325544
7258,Gabon,2014,3.251162
7259,Ghana,2014,13.26183
7260,Kenya,2014,12.898044
7261,Libya,2014,47.983357
7262,Mauritius,2014,3.959233
7263,Morocco,2014,53.520673
7264,Mozambique,2014,4.699199
7265,Namibia,2014,3.619834
7266,Niger,2014,1.969994
7267,Nigeria,2014,88.915396
7268,Senegal,2014,6.685095
7269,South Africa,2014,442.494723
7270,South Sudan,2014,1.554697
7271,Sudan,2014,13.983064
7272,United Rep. of Tanzania,2014,9.631775
7273,Togo,2014,1.811379
7274,Tunisia,2014,25.036033
7275,Zambia,2014,3.189165
7276,Zimbabwe,2014,11.552864
7277,Other Africa,2014,33.175111
7278,Africa,2014,1165.576061
7279,Bangladesh,2014,63.046901
7280,Brunei Darussalam,2014,6.69714
7281,Cambodia,2014,6.098246
7282,DPR of Korea,2014,28.676326
7283,India,2014,2018.244235
7284,Indonesia,2014,456.887111
7285,Malaysia,2014,220.552885
7286,Mongolia,2014,17.939589
7287,Myanmar,2014,16.537996
7288,Nepal,2014,5.94916
7289,Pakistan,2014,141.296463
7290,Philippines,2014,95.71423
7291,Singapore,2014,44.459324
7292,Sri Lanka,2014,16.880141
7293,Chinese Taipei,2014,250.611384
7294,Thailand,2014,244.069637
7295,Viet Nam,2014,144.37974
7296,Other Asia,2014,28.934142
7297,Asia (excl. China),2014,3806.97465
7298,People's Rep. of China,2014,9127.211491
7299,"Hong Kong, China",2014,47.913659
7300,"China (incl. Hong Kong, China)",2014,9175.12515
7301,Argentina,2014,184.764378
7302,Bolivia,2014,18.204941
7303,Brazil,2014,477.793116
7304,Colombia,2014,77.827713
7305,Costa Rica,2014,7.275832
7306,Cuba,2014,26.207599
7307,Curaçao,2014,4.623429
7308,Dominican Republic,2014,19.456968
7309,Ecuador,2014,38.543228
7310,El Salvador,2014,5.852064
7311,Guatemala,2014,12.705648
7312,Haiti,2014,2.762665
7313,Honduras,2014,8.48056
7314,Jamaica,2014,7.129118
7315,Nicaragua,2014,4.516523
7316,Panama,2014,10.636012
7317,Paraguay,2014,5.334488
7318,Peru,2014,48.111009
7319,Suriname,2014,1.992602
7320,Trinidad and Tobago,2014,23.063719
7321,Uruguay,2014,6.267575
7322,Venezuela,2014,151.608047
7323,Other Non-OECD Americas,2014,15.280428
7324,Non-OECD Americas,2014,1158.437662
7325,Bahrain,2014,29.695139
7326,Islamic Rep. of Iran,2014,556.684117
7327,Iraq,2014,140.885462
7328,Jordan,2014,24.000633
7329,Kuwait,2014,82.22322
7330,Lebanon,2014,22.538012
7331,Oman,2014,59.642819
7332,Qatar,2014,76.627172
7333,Saudi Arabia,2014,506.685656
7334,Syrian Arab Republic ,2014,25.441199
7335,United Arab Emirates,2014,176.420079
7336,Yemen,2014,24.150257
7337,Middle East,2014,1724.993765
7338,IEA/Accession/Association,2014,24519.71435
7339,European Union - 28,2014,3170.929639
7340,G7,2014,8540.265243
7341,G8,2014,10091.87038
7342,G20,2014,26451.69543
7343,Africa,2014,1165.576061
7344,Americas,2014,7270.144996
7345,Asia,2014,17284.16294
7346,Europe,2014,5169.520408
7347,Oceania,2014,411.016553
7348,Canada,2015,557.660685
7349,Chile,2015,81.092176
7350,Mexico,2015,442.41719
7351,United States,2015,4928.610664
7352,OECD Americas,2015,6009.780715
7353,Australia,2015,373.846773
7354,Israel,2015,63.927754
7355,Japan,2015,1155.666505
7356,Korea,2015,582.047107
7357,New Zealand,2015,31.258942
7358,OECD Asia Oceania,2015,2206.747081
7359,Austria,2015,62.22117
7360,Belgium,2015,92.789797
7361,Czech Republic,2015,99.42453
7362,Denmark,2015,31.948409
7363,Estonia,2015,15.147858
7364,Finland,2015,42.365643
7365,France,2015,299.640583
7366,Germany,2015,729.684098
7367,Greece,2015,64.543218
7368,Hungary,2015,42.708351
7369,Iceland,2015,2.057458
7370,Ireland,2015,35.342128
7371,Italy,2015,329.662257
7372,Latvia,2015,6.845608
7373,Lithuania,2015,10.550273
7374,Luxembourg,2015,8.804662
7375,Netherlands,2015,157.858417
7376,Norway,2015,35.890983
7377,Poland,2015,282.70842
7378,Portugal,2015,46.930899
7379,Slovak Republic,2015,29.444719
7380,Slovenia,2015,12.805132
7381,Spain,2015,247.067141
7382,Sweden,2015,37.112379
7383,Switzerland,2015,37.323113
7384,Turkey,2015,318.973757
7385,United Kingdom,2015,394.115172
7386,OECD Europe,2015,3473.966175
7387,Albania,2015,3.824801
7388,Armenia,2015,4.70213
7389,Azerbaijan,2015,30.806159
7390,Belarus,2015,52.618265
7391,Bosnia and Herzegovina,2015,19.306465
7392,Bulgaria,2015,43.715357
7393,Croatia,2015,15.512642
7394,Cyprus,2015,5.900866
7395,Georgia,2015,8.383116
7396,Gibraltar,2015,0.589619
7397,Kazakhstan,2015,245.762673
7398,Kosovo,2015,8.605689
7399,Kyrgyzstan,2015,9.896806
7400,Malta,2015,1.6489
7401,Republic of Moldova,2015,7.57852
7402,Montenegro,2015,2.358285
7403,Republic of North Macedonia,2015,7.133668
7404,Romania,2015,69.55857
7405,Russian Federation,2015,1534.458233
7406,Serbia,2015,44.459955
7407,Tajikistan,2015,4.211795
7408,Turkmenistan,2015,69.10529
7409,Ukraine,2015,187.590314
7410,Uzbekistan,2015,92.161645
7411,Former Soviet Union (if no detail),2015,x
7412,Former Yugoslavia (if no detail),2015,x
7413,Non-OECD Europe and Eurasia,2015,2469.889763
7414,Algeria,2015,130.426655
7415,Angola,2015,21.53232
7416,Benin,2015,5.261645
7417,Botswana,2015,7.068888
7418,Cameroon,2015,5.944767
7419,Congo,2015,3.164794
7420,Côte d'Ivoire,2015,9.543523
7421,Dem. Rep. of Congo,2015,2.734926
7422,Egypt,2015,199.544529
7423,Eritrea,2015,0.590108
7424,Ethiopia,2015,10.059891
7425,Gabon,2015,3.252522
7426,Ghana,2015,14.088758
7427,Kenya,2015,14.721841
7428,Libya,2015,42.725711
7429,Mauritius,2015,3.967535
7430,Morocco,2015,55.371267
7431,Mozambique,2015,6.221087
7432,Namibia,2015,3.858399
7433,Niger,2015,1.953955
7434,Nigeria,2015,82.588782
7435,Senegal,2015,7.516857
7436,South Africa,2015,418.258797
7437,South Sudan,2015,2.001328
7438,Sudan,2015,16.354488
7439,United Rep. of Tanzania,2015,10.472963
7440,Togo,2015,1.906291
7441,Tunisia,2015,25.614897
7442,Zambia,2015,3.475653
7443,Zimbabwe,2015,11.822362
7444,Other Africa,2015,34.639614
7445,Africa,2015,1156.685153
7446,Bangladesh,2015,70.895346
7447,Brunei Darussalam,2015,5.977692
7448,Cambodia,2015,8.011977
7449,DPR of Korea,2015,22.545503
7450,India,2015,2026.704698
7451,Indonesia,2015,459.139082
7452,Malaysia,2015,220.437513
7453,Mongolia,2015,17.118652
7454,Myanmar,2015,18.671324
7455,Nepal,2015,5.694237
7456,Pakistan,2015,150.688547
7457,Philippines,2015,103.891197
7458,Singapore,2015,45.49601
7459,Sri Lanka,2015,19.489878
7460,Chinese Taipei,2015,250.739426
7461,Thailand,2015,248.039678
7462,Viet Nam,2015,182.588799
7463,Other Asia,2015,38.446083
7464,Asia (excl. China),2015,3894.575642
7465,People's Rep. of China,2015,9101.375985
7466,"Hong Kong, China",2015,43.91731
7467,"China (incl. Hong Kong, China)",2015,9145.293295
7468,Argentina,2015,190.384899
7469,Bolivia,2015,18.099998
7470,Brazil,2015,453.633529
7471,Colombia,2015,77.609792
7472,Costa Rica,2015,6.94023
7473,Cuba,2015,26.84168
7474,Curaçao,2015,4.691214
7475,Dominican Republic,2015,21.519849
7476,Ecuador,2015,37.357272
7477,El Salvador,2015,6.389271
7478,Guatemala,2015,15.164376
7479,Haiti,2015,3.208933
7480,Honduras,2015,9.558552
7481,Jamaica,2015,6.992686
7482,Nicaragua,2015,5.054947
7483,Panama,2015,10.102101
7484,Paraguay,2015,5.849183
7485,Peru,2015,49.724806
7486,Suriname,2015,2.063356
7487,Trinidad and Tobago,2015,21.280034
7488,Uruguay,2015,6.374932
7489,Venezuela,2015,140.538724
7490,Other Non-OECD Americas,2015,14.928571
7491,Non-OECD Americas,2015,1134.308935
7492,Bahrain,2015,30.072802
7493,Islamic Rep. of Iran,2015,553.300897
7494,Iraq,2015,130.762392
7495,Jordan,2015,23.785053
7496,Kuwait,2015,91.638915
7497,Lebanon,2015,24.61915
7498,Oman,2015,63.636288
7499,Qatar,2015,77.645489
7500,Saudi Arabia,2015,531.554326
7501,Syrian Arab Republic ,2015,23.872123
7502,United Arab Emirates,2015,186.575572
7503,Yemen,2015,11.662059
7504,Middle East,2015,1749.125066
7505,IEA/Accession/Association,2015,24402.32679
7506,European Union - 28,2015,3216.057199
7507,G7,2015,8395.039964
7508,G8,2015,9929.498197
7509,G20,2015,26334.70674
7510,Africa,2015,1156.685153
7511,Americas,2015,7144.08965
7512,Asia,2015,17364.76751
7513,Europe,2015,5153.951701
7514,Oceania,2015,420.877817
7515,Canada,2016,548.095275
7516,Chile,2016,85.24552
7517,Mexico,2016,446.175879
7518,United States,2016,4838.476243
7519,OECD Americas,2016,5917.992917
7520,Australia,2016,381.878629
7521,Israel,2016,63.082005
7522,Japan,2016,1146.887524
7523,Korea,2016,589.212169
7524,New Zealand,2016,30.434542
7525,OECD Asia Oceania,2016,2211.494869
7526,Austria,2016,62.048731
7527,Belgium,2016,91.932287
7528,Czech Republic,2016,101.157395
7529,Denmark,2016,33.486945
7530,Estonia,2016,15.460878
7531,Finland,2016,45.127234
7532,France,2016,301.695852
7533,Germany,2016,734.487052
7534,Greece,2016,63.076623
7535,Hungary,2016,43.777954
7536,Iceland,2016,2.064863
7537,Ireland,2016,36.863114
7538,Italy,2016,325.657168
7539,Latvia,2016,6.799011
7540,Lithuania,2016,10.750005
7541,Luxembourg,2016,8.501982
7542,Netherlands,2016,158.034178
7543,Norway,2016,35.281342
7544,Poland,2016,293.21141
7545,Portugal,2016,46.42253
7546,Slovak Republic,2016,30.159706
7547,Slovenia,2016,13.585628
7548,Spain,2016,237.400337
7549,Sweden,2016,37.989269
7550,Switzerland,2016,37.851822
7551,Turkey,2016,338.874454
7552,United Kingdom,2016,372.557789
7553,OECD Europe,2016,3484.255559
7554,Albania,2016,3.674183
7555,Armenia,2016,4.833071
7556,Azerbaijan,2016,31.409359
7557,Belarus,2016,53.062826
7558,Bosnia and Herzegovina,2016,22.019403
7559,Bulgaria,2016,40.548756
7560,Croatia,2016,15.858564
7561,Cyprus,2016,6.2692
7562,Georgia,2016,8.809005
7563,Gibraltar,2016,0.645692
7564,Kazakhstan,2016,254.927792
7565,Kosovo,2016,9.080385
7566,Kyrgyzstan,2016,9.298993
7567,Malta,2016,1.354078
7568,Republic of Moldova,2016,7.710688
7569,Montenegro,2016,2.112994
7570,Republic of North Macedonia,2016,6.947674
7571,Romania,2016,67.962637
7572,Russian Federation,2016,1510.557598
7573,Serbia,2016,45.474363
7574,Tajikistan,2016,5.428489
7575,Turkmenistan,2016,68.972285
7576,Ukraine,2016,197.626378
7577,Uzbekistan,2016,81.343275
7578,Former Soviet Union (if no detail),2016,x
7579,Former Yugoslavia (if no detail),2016,x
7580,Non-OECD Europe and Eurasia,2016,2455.927688
7581,Algeria,2016,127.640064
7582,Angola,2016,21.458342
7583,Benin,2016,6.602646
7584,Botswana,2016,6.979639
7585,Cameroon,2016,6.103656
7586,Congo,2016,2.97836
7587,Côte d'Ivoire,2016,9.586785
7588,Dem. Rep. of Congo,2016,1.979013
7589,Egypt,2016,204.112697
7590,Eritrea,2016,0.599637
7591,Ethiopia,2016,11.843085
7592,Gabon,2016,3.357483
7593,Ghana,2016,12.967698
7594,Kenya,2016,16.266163
7595,Libya,2016,41.056051
7596,Mauritius,2016,4.042202
7597,Morocco,2016,55.299726
7598,Mozambique,2016,8.445417
7599,Namibia,2016,3.983156
7600,Niger,2016,1.951763
7601,Nigeria,2016,84.738062
7602,Senegal,2016,8.159977
7603,South Africa,2016,418.658117
7604,South Sudan,2016,1.765239
7605,Sudan,2016,18.92266
7606,United Rep. of Tanzania,2016,9.676776
7607,Togo,2016,1.997993
7608,Tunisia,2016,25.212344
7609,Zambia,2016,3.731899
7610,Zimbabwe,2016,10.3689
7611,Other Africa,2016,35.063324
7612,Africa,2016,1165.548874
7613,Bangladesh,2016,72.943639
7614,Brunei Darussalam,2016,6.411543
7615,Cambodia,2016,9.287497
7616,DPR of Korea,2016,25.426726
7617,India,2016,2057.682254
7618,Indonesia,2016,454.267119
7619,Malaysia,2016,216.236083
7620,Mongolia,2016,17.981117
7621,Myanmar,2016,20.899074
7622,Nepal,2016,8.503721
7623,Pakistan,2016,164.184363
7624,Philippines,2016,114.751784
7625,Singapore,2016,46.065234
7626,Sri Lanka,2016,20.898562
7627,Chinese Taipei,2016,257.82498
7628,Thailand,2016,244.124879
7629,Viet Nam,2016,193.611788
7630,Other Asia,2016,45.678803
7631,Asia (excl. China),2016,3976.779166
7632,People's Rep. of China,2016,9064.428642
7633,"Hong Kong, China",2016,44.728626
7634,"China (incl. Hong Kong, China)",2016,9109.157268
7635,Argentina,2016,190.51204
7636,Bolivia,2016,20.126218
7637,Brazil,2016,418.523728
7638,Colombia,2016,87.720859
7639,Costa Rica,2016,7.488019
7640,Cuba,2016,27.791025
7641,Curaçao,2016,4.150776
7642,Dominican Republic,2016,22.534306
7643,Ecuador,2016,35.393138
7644,El Salvador,2016,6.372143
7645,Guatemala,2016,16.261135
7646,Haiti,2016,3.250079
7647,Honduras,2016,9.132171
7648,Jamaica,2016,7.524926
7649,Nicaragua,2016,5.112604
7650,Panama,2016,10.191378
7651,Paraguay,2016,6.803062
7652,Peru,2016,52.186698
7653,Suriname,2016,1.90988
7654,Trinidad and Tobago,2016,17.457045
7655,Uruguay,2016,6.325631
7656,Venezuela,2016,127.366139
7657,Other Non-OECD Americas,2016,15.486952
7658,Non-OECD Americas,2016,1099.619952
7659,Bahrain,2016,29.638922
7660,Islamic Rep. of Iran,2016,554.410488
7661,Iraq,2016,140.33713
7662,Jordan,2016,23.834961
7663,Kuwait,2016,93.178766
7664,Lebanon,2016,25.46051
7665,Oman,2016,63.137552
7666,Qatar,2016,79.084102
7667,Saudi Arabia,2016,526.887374
7668,Syrian Arab Republic ,2016,23.086043
7669,United Arab Emirates,2016,192.070738
7670,Yemen,2016,9.389446
7671,Middle East,2016,1760.516032
7672,IEA/Accession/Association,2016,24276.51153
7673,European Union - 28,2016,3202.176313
7674,G7,2016,8267.856903
7675,G8,2016,9778.414501
7676,G20,2016,26178.02198
7677,Africa,2016,1165.548874
7678,Americas,2016,7017.612869
7679,Asia,2016,17439.49705
7680,Europe,2016,5130.017324
7681,Oceania,2016,428.616204
7682,Canada,2017,547.798641
7683,Chile,2017,86.08714
7684,Mexico,2017,445.991937
7685,United States,2017,4761.301727
7686,OECD Americas,2017,5841.179445
7687,Australia,2017,384.583857
7688,Israel,2017,63.766189
7689,Japan,2017,1132.4354
7690,Korea,2017,600.034367
7691,New Zealand,2017,32.241597
7692,OECD Asia Oceania,2017,2213.06141
7693,Austria,2017,64.872394
7694,Belgium,2017,90.368188
7695,Czech Republic,2017,101.682752
7696,Denmark,2017,31.26357
7697,Estonia,2017,15.972029
7698,Finland,2017,42.598175
7699,France,2017,306.123541
7700,Germany,2017,718.794085
7701,Greece,2017,63.21331
7702,Hungary,2017,45.783636
7703,Iceland,2017,2.173307
7704,Ireland,2017,35.720302
7705,Italy,2017,321.481224
7706,Latvia,2017,6.679644
7707,Lithuania,2017,10.811096
7708,Luxembourg,2017,8.631187
7709,Netherlands,2017,155.574278
7710,Norway,2017,34.760858
7711,Poland,2017,305.841991
