,Region/Country/Economy,Year,Million tonnes of CO2
6409,El Salvador,2011,6.013437
6410,Guatemala,2011,10.567827
6411,Haiti,2011,2.140475
6412,Honduras,2011,8.245027
6413,Jamaica,2011,7.207868
6414,Nicaragua,2011,4.468531
6415,Panama,2011,9.527086
6416,Paraguay,2011,5.016166
6417,Peru,2011,44.92097
6418,Suriname,2011,1.787672
6419,Trinidad and Tobago,2011,21.79456
6420,Uruguay,2011,7.223777
6421,Venezuela,2011,145.718946
6422,Other Non-OECD Americas,2011,11.965219
6423,Non-OECD Americas,2011,1031.568699
6424,Bahrain,2011,25.5737
6425,Islamic Rep. of Iran,2011,507.801752
6426,Iraq,2011,110.423394
6427,Jordan,2011,19.815357
6428,Kuwait,2011,78.273888
6429,Lebanon,2011,18.597083
6430,Oman,2011,48.765169
6431,Qatar,2011,62.494971
6432,Saudi Arabia,2011,434.637466
6433,Syrian Arab Republic ,2011,53.7153
6434,United Arab Emirates,2011,158.154333
6435,Yemen,2011,19.804942
6436,Middle East,2011,1538.057355
6437,Canada,2012,539.740483
6438,Chile,2012,77.235782
6439,Mexico,2012,459.456276
6440,United States,2012,4903.010212
6441,OECD Americas,2012,5979.442753
6442,Australia,2012,381.713911
6443,Israel,2012,73.751873
6444,Japan,2012,1225.860468
6445,Korea,2012,575.466327
6446,New Zealand,2012,31.224908
6447,OECD Asia Oceania,2012,2288.017487
6448,Austria,2012,63.894994
6449,Belgium,2012,92.315416
6450,Czech Republic,2012,105.653832
6451,Denmark,2012,36.89122
6452,Estonia,2012,16.363747
6453,Finland,2012,48.904772
6454,France,2012,325.318234
6455,Germany,2012,744.674177
6456,Greece,2012,76.986345
6457,Hungary,2012,42.748798
6458,Iceland,2012,1.859894
6459,Ireland,2012,35.911606
6460,Italy,2012,366.677218
6461,Latvia,2012,6.99556
6462,Lithuania,2012,11.531329
6463,Luxembourg,2012,10.311125
6464,Netherlands,2012,157.155685
6465,Norway,2012,35.89114
6466,Poland,2012,296.94125
6467,Portugal,2012,45.670308
6468,Slovak Republic,2012,31.251081
6469,Slovenia,2012,14.8584
6470,Spain,2012,260.511883
6471,Sweden,2012,39.246247
6472,Switzerland,2012,40.665937
6473,Turkey,2012,298.432784
6474,United Kingdom,2012,461.442481
6475,OECD Europe,2012,3669.105463
6476,Albania,2012,3.484832
6477,Armenia,2012,5.438573
6478,Azerbaijan,2012,28.894746
6479,Belarus,2012,57.595686
6480,Bosnia and Herzegovina,2012,21.645003
6481,Bulgaria,2012,44.415409
6482,Croatia,2012,16.419845
6483,Cyprus,2012,6.515882
6484,Georgia,2012,6.609908
6485,Gibraltar,2012,0.467989
6486,Kazakhstan,2012,233.846139
6487,Kosovo,2012,8.117446
6488,Kyrgyzstan,2012,9.563712
6489,Malta,2012,2.709905
6490,Republic of Moldova,2012,7.698491
6491,Montenegro,2012,2.331593
6492,Republic of North Macedonia,2012,8.792818
6493,Romania,2012,78.578501
6494,Russian Federation,2012,1607.949744
6495,Serbia,2012,44.570331
6496,Tajikistan,2012,2.892174
6497,Turkmenistan,2012,64.094198
6498,Ukraine,2012,274.008242
6499,Uzbekistan,2012,113.435604
6500,Former Soviet Union (if no detail),2012,x
6501,Former Yugoslavia (if no detail),2012,x
6502,Non-OECD Europe and Eurasia,2012,2650.076771
6503,Algeria,2012,112.186153
6504,Angola,2012,16.449741
6505,Benin,2012,4.21419
6506,Botswana,2012,4.985881
6507,Cameroon,2012,4.936586
6508,Congo,2012,2.228669
6509,Côte d'Ivoire,2012,7.885024
6510,Dem. Rep. of Congo,2012,2.271174
6511,Egypt,2012,189.085708
6512,Eritrea,2012,0.545868
6513,Ethiopia,2012,7.178843
6514,Gabon,2012,3.126927
6515,Ghana,2012,12.815716
6516,Kenya,2012,10.354965
6517,Libya,2012,44.366352
6518,Mauritius,2012,3.734865
6519,Morocco,2012,52.237979
6520,Mozambique,2012,2.622461
6521,Namibia,2012,3.253369
6522,Niger,2012,1.866202
6523,Nigeria,2012,61.639257
6524,Senegal,2012,5.669916
6525,South Africa,2012,420.993287
6526,South Sudan,2012,1.437697
6527,Sudan,2012,13.86677
6528,United Rep. of Tanzania,2012,8.88039
6529,Togo,2012,1.624766
6530,Tunisia,2012,23.474414
6531,Zambia,2012,2.718055
6532,Zimbabwe,2012,11.519006
6533,Other Africa,2012,32.186327
6534,Africa,2012,1070.356558
6535,Bangladesh,2012,57.318837
6536,Brunei Darussalam,2012,6.969681
6537,Cambodia,2012,5.05419
6538,DPR of Korea,2012,36.052416
6539,India,2012,1803.763778
6540,Indonesia,2012,415.213004
6541,Malaysia,2012,192.982776
6542,Mongolia,2012,16.984529
6543,Myanmar,2012,11.447014
6544,Nepal,2012,4.971779
6545,Pakistan,2012,132.270774
6546,Philippines,2012,80.408283
6547,Singapore,2012,43.692284
6548,Sri Lanka,2012,16.06775
6549,Chinese Taipei,2012,247.433756
6550,Thailand,2012,238.971877
6551,Viet Nam,2012,125.185992
6552,Other Asia,2012,28.010862
6553,Asia (excl. China),2012,3462.799582
6554,People's Rep. of China,2012,8819.604803
6555,"Hong Kong, China",2012,45.099344
6556,"China (incl. Hong Kong, China)",2012,8864.704147
6557,Argentina,2012,185.782647
6558,Bolivia,2012,16.646845
6559,Brazil,2012,424.086627
6560,Colombia,2012,65.23079
6561,Costa Rica,2012,6.927642
6562,Cuba,2012,28.089417
6563,Curaçao,2012,4.461795
6564,Dominican Republic,2012,20.035774
6565,Ecuador,2012,34.088693
6566,El Salvador,2012,6.013939
6567,Guatemala,2012,10.962022
6568,Haiti,2012,2.081918
6569,Honduras,2012,8.563247
6570,Jamaica,2012,6.88073
6571,Nicaragua,2012,4.436338
6572,Panama,2012,9.783195
6573,Paraguay,2012,5.189054
6574,Peru,2012,44.070715
6575,Suriname,2012,2.002733
6576,Trinidad and Tobago,2012,21.623042
6577,Uruguay,2012,8.187316
6578,Venezuela,2012,164.035587
6579,Other Non-OECD Americas,2012,14.814208
6580,Non-OECD Americas,2012,1093.994274
6581,Bahrain,2012,26.100963
6582,Islamic Rep. of Iran,2012,512.345211
6583,Iraq,2012,126.55095
6584,Jordan,2012,22.670995
6585,Kuwait,2012,77.43431
6586,Lebanon,2012,21.08113
6587,Oman,2012,54.341128
6588,Qatar,2012,69.561812
6589,Saudi Arabia,2012,463.416498
6590,Syrian Arab Republic ,2012,43.737771
6591,United Arab Emirates,2012,168.504575
6592,Yemen,2012,18.118959
6593,Middle East,2012,1603.864302
6594,Canada,2013,549.640805
6595,Chile,2013,81.86194
6596,Mexico,2013,449.626506
6597,United States,2013,5038.523665
6598,OECD Americas,2013,6119.652916
6599,Australia,2013,375.785446
6600,Israel,2013,64.879456
6601,Japan,2013,1234.04535
6602,Korea,2013,574.551419
6603,New Zealand,2013,30.964596
6604,OECD Asia Oceania,2013,2280.226267
6605,Austria,2013,64.646984
6606,Belgium,2013,93.571738
6607,Czech Republic,2013,101.384367
6608,Denmark,2013,38.633898
6609,Estonia,2013,18.77879
6610,Finland,2013,49.729813
6611,France,2013,325.277258
6612,Germany,2013,763.769203
6613,Greece,2013,68.845177
6614,Hungary,2013,40.246668
6615,Iceland,2013,2.031822
6616,Ireland,2013,34.597873
6617,Italy,2013,337.575729
6618,Latvia,2013,6.909808
6619,Lithuania,2013,10.868843
6620,Luxembourg,2013,9.781443
6621,Netherlands,2013,156.790967
6622,Norway,2013,35.75981
6623,Poland,2013,292.406679
6624,Portugal,2013,43.741204
6625,Slovak Republic,2013,31.7854
6626,Slovenia,2013,14.211939
6627,Spain,2013,235.161648
6628,Sweden,2013,37.567152
6629,Switzerland,2013,41.665708
6630,Turkey,2013,285.18345
6631,United Kingdom,2013,447.002723
6632,OECD Europe,2013,3587.926094
6633,Albania,2013,3.646202
6634,Armenia,2013,5.243728
6635,Azerbaijan,2013,29.462078
6636,Belarus,2013,57.549168
6637,Bosnia and Herzegovina,2013,21.510392
6638,Bulgaria,2013,39.159236
6639,Croatia,2013,15.901102
6640,Cyprus,2013,5.630061
6641,Georgia,2013,6.68514
6642,Gibraltar,2013,0.499159
6643,Kazakhstan,2013,249.15968
6644,Kosovo,2013,8.296504
6645,Kyrgyzstan,2013,8.750947
6646,Malta,2013,2.372212
6647,Republic of Moldova,2013,6.705483
6648,Montenegro,2013,2.267307
6649,Republic of North Macedonia,2013,7.8537
6650,Romania,2013,69.312297
6651,Russian Federation,2013,1568.533162
6652,Serbia,2013,45.373816
6653,Tajikistan,2013,3.007117
6654,Turkmenistan,2013,65.504807
6655,Ukraine,2013,265.198093
6656,Uzbekistan,2013,103.300972
6657,Former Soviet Union (if no detail),2013,x
6658,Former Yugoslavia (if no detail),2013,x
6659,Non-OECD Europe and Eurasia,2013,2590.922363
6660,Algeria,2013,115.656875
6661,Angola,2013,19.289788
6662,Benin,2013,4.448582
6663,Botswana,2013,5.415702
6664,Cameroon,2013,5.349179
6665,Congo,2013,2.537397
6666,Côte d'Ivoire,2013,8.458143
6667,Dem. Rep. of Congo,2013,3.476123
6668,Egypt,2013,189.195077
6669,Eritrea,2013,0.564828
6670,Ethiopia,2013,8.411696
6671,Gabon,2013,3.283267
6672,Ghana,2013,13.695318
6673,Kenya,2013,12.060053
6674,Libya,2013,48.299016
6675,Mauritius,2013,3.827598
6676,Morocco,2013,51.518825
6677,Mozambique,2013,2.955268
6678,Namibia,2013,3.460988
6679,Niger,2013,1.779983
6680,Nigeria,2013,80.886076
6681,Senegal,2013,6.003101
6682,South Africa,2013,430.755113
6683,South Sudan,2013,1.47545
6684,Sudan,2013,13.112352
6685,United Rep. of Tanzania,2013,9.893453
6686,Togo,2013,1.716469
6687,Tunisia,2013,23.645011
6688,Zambia,2013,2.852717
6689,Zimbabwe,2013,11.817134
6690,Other Africa,2013,32.905807
6691,Africa,2013,1118.746389
6692,Bangladesh,2013,59.835786
6693,Brunei Darussalam,2013,6.853818
6694,Cambodia,2013,5.171265
6695,DPR of Korea,2013,25.106143
6696,India,2013,1854.784915
6697,Indonesia,2013,417.982361
6698,Malaysia,2013,209.077335
6699,Mongolia,2013,18.287737
6700,Myanmar,2013,13.168292
6701,Nepal,2013,4.944811
6702,Pakistan,2013,133.081933
6703,Philippines,2013,89.649782
6704,Singapore,2013,43.917804
6705,Sri Lanka,2013,13.740667
6706,Chinese Taipei,2013,248.654017
6707,Thailand,2013,247.458873
6708,Viet Nam,2013,130.490981
6709,Other Asia,2013,27.759663
6710,Asia (excl. China),2013,3549.966183
6711,People's Rep. of China,2013,9190.501197
6712,"Hong Kong, China",2013,46.051431
6713,"China (incl. Hong Kong, China)",2013,9236.552628
6714,Argentina,2013,181.004269
6715,Bolivia,2013,16.81135
6716,Brazil,2013,453.474508
6717,Colombia,2013,75.092369
6718,Costa Rica,2013,7.236279
6719,Cuba,2013,26.648096
6720,Curaçao,2013,4.304512
6721,Dominican Republic,2013,19.589982
6722,Ecuador,2013,35.754795
6723,El Salvador,2013,5.727543
6724,Guatemala,2013,11.834616
6725,Haiti,2013,2.165803
6726,Honduras,2013,8.779541
6727,Jamaica,2013,7.322934
6728,Nicaragua,2013,4.227338
6729,Panama,2013,9.899352
6730,Paraguay,2013,5.082017
6731,Peru,2013,45.182415
6732,Suriname,2013,1.965031
6733,Trinidad and Tobago,2013,22.248269
6734,Uruguay,2013,7.114949
6735,Venezuela,2013,152.193276
6736,Other Non-OECD Americas,2013,15.791347
6737,Non-OECD Americas,2013,1119.450591
6738,Bahrain,2013,28.292683
6739,Islamic Rep. of Iran,2013,535.980432
6740,Iraq,2013,135.718179
6741,Jordan,2013,22.343731
6742,Kuwait,2013,86.090085
6743,Lebanon,2013,20.705495
6744,Oman,2013,56.491107
6745,Qatar,2013,71.288579
6746,Saudi Arabia,2013,471.131152
6747,Syrian Arab Republic ,2013,28.735328
6748,United Arab Emirates,2013,176.752109
6749,Yemen,2013,24.648492
6750,Middle East,2013,1658.177372
6751,Canada,2014,555.469386
6752,Chile,2014,75.468877
6753,Mexico,2014,434.204441
6754,United States,2014,5046.56463
6755,OECD Americas,2014,6111.707334
6756,Australia,2014,367.025776
6757,Israel,2014,62.476909
6758,Japan,2014,1194.051926
6759,Korea,2014,562.67858
6760,New Zealand,2014,31.237609
6761,OECD Asia Oceania,2014,2217.4708
6762,Austria,2014,61.116222
6763,Belgium,2014,87.359109
6764,Czech Republic,2014,98.267535
6765,Denmark,2014,34.440574
6766,Estonia,2014,17.387483
6767,Finland,2014,45.706777
6768,France,2014,293.184242
6769,Germany,2014,723.177099
6770,Greece,2014,65.726678
6771,Hungary,2014,40.059463
6772,Iceland,2014,2.047533
6773,Ireland,2014,34.074808
6774,Italy,2014,319.155267
6775,Latvia,2014,6.723727
6776,Lithuania,2014,10.462848
6777,Luxembourg,2014,9.288168
6778,Netherlands,2014,149.502726
6779,Norway,2014,35.559619
6780,Poland,2014,279.258971
6781,Portugal,2014,42.835055
6782,Slovak Republic,2014,29.171089
6783,Slovenia,2014,12.756345
6784,Spain,2014,232.063953
6785,Sweden,2014,37.29509
6786,Switzerland,2014,37.868645
6787,Turkey,2014,307.171546
6788,United Kingdom,2014,408.662693
6789,OECD Europe,2014,3420.323265
6790,Albania,2014,4.123018
6791,Armenia,2014,5.220168
6792,Azerbaijan,2014,30.793666
6793,Belarus,2014,56.801809
6794,Bosnia and Herzegovina,2014,19.172421
6795,Bulgaria,2014,41.539009
6796,Croatia,2014,15.117108
6797,Cyprus,2014,5.776906
6798,Georgia,2014,7.719799
6799,Gibraltar,2014,0.536595
6800,Kazakhstan,2014,229.816281
6801,Kosovo,2014,7.392382
6802,Kyrgyzstan,2014,9.032191
6803,Malta,2014,2.354011
6804,Republic of Moldova,2014,7.249277
6805,Montenegro,2014,2.218423
6806,Republic of North Macedonia,2014,7.436958
6807,Romania,2014,68.466683
6808,Russian Federation,2014,1551.605133
6809,Serbia,2014,38.045
6810,Tajikistan,2014,4.021592
6811,Turkmenistan,2014,67.016622
6812,Ukraine,2014,234.310862
6813,Uzbekistan,2014,104.046358
6814,Former Soviet Union (if no detail),2014,x
6815,Former Yugoslavia (if no detail),2014,x
6816,Non-OECD Europe and Eurasia,2014,2519.812272
6817,Algeria,2014,123.204974
6818,Angola,2014,20.914026
6819,Benin,2014,4.783984
6820,Botswana,2014,6.986347
6821,Cameroon,2014,5.992238
6822,Congo,2014,2.640089
6823,Côte d'Ivoire,2014,8.952662
6824,Dem. Rep. of Congo,2014,4.656709
6825,Egypt,2014,193.349392
6826,Eritrea,2014,0.577468
6827,Ethiopia,2014,10.325544
6828,Gabon,2014,3.251162
6829,Ghana,2014,13.26183
6830,Kenya,2014,12.898044
6831,Libya,2014,47.983357
6832,Mauritius,2014,3.959233
6833,Morocco,2014,53.520673
6834,Mozambique,2014,4.699199
6835,Namibia,2014,3.619834
6836,Niger,2014,1.969994
6837,Nigeria,2014,88.915396
6838,Senegal,2014,6.685095
6839,South Africa,2014,442.494723
6840,South Sudan,2014,1.554697
6841,Sudan,2014,13.983064
6842,United Rep. of Tanzania,2014,9.631775
6843,Togo,2014,1.811379
6844,Tunisia,2014,25.036033
6845,Zambia,2014,3.189165
6846,Zimbabwe,2014,11.552864
6847,Other Africa,2014,33.175111
6848,Africa,2014,1165.576061
6849,Bangladesh,2014,63.046901
6850,Brunei Darussalam,2014,6.69714
6851,Cambodia,2014,6.098246
6852,DPR of Korea,2014,28.676326
6853,India,2014,2018.244235
6854,Indonesia,2014,456.887111
6855,Malaysia,2014,220.552885
6856,Mongolia,2014,17.939589
6857,Myanmar,2014,16.537996
6858,Nepal,2014,5.94916
6859,Pakistan,2014,141.296463
6860,Philippines,2014,95.71423
6861,Singapore,2014,44.459324
6862,Sri Lanka,2014,16.880141
6863,Chinese Taipei,2014,250.611384
6864,Thailand,2014,244.069637
6865,Viet Nam,2014,144.37974
6866,Other Asia,2014,28.934142
6867,Asia (excl. China),2014,3806.97465
6868,People's Rep. of China,2014,9127.211491
6869,"Hong Kong, China",2014,47.913659
6870,"China (incl. Hong Kong, China)",2014,9175.12515
6871,Argentina,2014,184.764378
6872,Bolivia,2014,18.204941
6873,Brazil,2014,477.793116
6874,Colombia,2014,77.827713
6875,Costa Rica,2014,7.275832
6876,Cuba,2014,26.207599
6877,Curaçao,2014,4.623429
6878,Dominican Republic,2014,19.456968
6879,Ecuador,2014,38.543228
6880,El Salvador,2014,5.852064
6881,Guatemala,2014,12.705648
6882,Haiti,2014,2.762665
6883,Honduras,2014,8.48056
6884,Jamaica,2014,7.129118
6885,Nicaragua,2014,4.516523
6886,Panama,2014,10.636012
6887,Paraguay,2014,5.334488
6888,Peru,2014,48.111009
6889,Suriname,2014,1.992602
6890,Trinidad and Tobago,2014,23.063719
6891,Uruguay,2014,6.267575
6892,Venezuela,2014,151.608047
6893,Other Non-OECD Americas,2014,15.280428
6894,Non-OECD Americas,2014,1158.437662
6895,Bahrain,2014,29.695139
6896,Islamic Rep. of Iran,2014,556.684117
6897,Iraq,2014,140.885462
6898,Jordan,2014,24.000633
6899,Kuwait,2014,82.22322
6900,Lebanon,2014,22.538012
6901,Oman,2014,59.642819
6902,Qatar,2014,76.627172
6903,Saudi Arabia,2014,506.685656
6904,Syrian Arab Republic ,2014,25.441199
6905,United Arab Emirates,2014,176.420079
6906,Yemen,2014,24.150257
6907,Middle East,2014,1724.993765
6908,Canada,2015,557.660685
6909,Chile,2015,81.092176
6910,Mexico,2015,442.41719
6911,United States,2015,4928.610664
6912,OECD Americas,2015,6009.780715
6913,Australia,2015,373.846773
6914,Israel,2015,63.927754
6915,Japan,2015,1155.666505
6916,Korea,2015,582.047107
6917,New Zealand,2015,31.258942
6918,OECD Asia Oceania,2015,2206.747081
6919,Austria,2015,62.22117
6920,Belgium,2015,92.789797
6921,Czech Republic,2015,99.42453
6922,Denmark,2015,31.948409
6923,Estonia,2015,15.147858
6924,Finland,2015,42.365643
6925,France,2015,299.640583
6926,Germany,2015,729.684098
6927,Greece,2015,64.543218
6928,Hungary,2015,42.708351
6929,Iceland,2015,2.057458
6930,Ireland,2015,35.342128
6931,Italy,2015,329.662257
6932,Latvia,2015,6.845608
6933,Lithuania,2015,10.550273
6934,Luxembourg,2015,8.804662
6935,Netherlands,2015,157.858417
6936,Norway,2015,35.890983
6937,Poland,2015,282.70842
6938,Portugal,2015,46.930899
6939,Slovak Republic,2015,29.444719
6940,Slovenia,2015,12.805132
6941,Spain,2015,247.067141
6942,Sweden,2015,37.112379
6943,Switzerland,2015,37.323113
6944,Turkey,2015,318.973757
6945,United Kingdom,2015,394.115172
6946,OECD Europe,2015,3473.966175
6947,Albania,2015,3.824801
6948,Armenia,2015,4.70213
6949,Azerbaijan,2015,30.806159
6950,Belarus,2015,52.618265
6951,Bosnia and Herzegovina,2015,19.306465
6952,Bulgaria,2015,43.715357
6953,Croatia,2015,15.512642
6954,Cyprus,2015,5.900866
6955,Georgia,2015,8.383116
6956,Gibraltar,2015,0.589619
6957,Kazakhstan,2015,245.762673
6958,Kosovo,2015,8.605689
6959,Kyrgyzstan,2015,9.896806
6960,Malta,2015,1.6489
6961,Republic of Moldova,2015,7.57852
6962,Montenegro,2015,2.358285
6963,Republic of North Macedonia,2015,7.133668
6964,Romania,2015,69.55857
6965,Russian Federation,2015,1534.458233
6966,Serbia,2015,44.459955
6967,Tajikistan,2015,4.211795
6968,Turkmenistan,2015,69.10529
6969,Ukraine,2015,187.590314
6970,Uzbekistan,2015,92.161645
6971,Former Soviet Union (if no detail),2015,x
6972,Former Yugoslavia (if no detail),2015,x
6973,Non-OECD Europe and Eurasia,2015,2469.889763
6974,Algeria,2015,130.426655
6975,Angola,2015,21.53232
6976,Benin,2015,5.261645
6977,Botswana,2015,7.068888
6978,Cameroon,2015,5.944767
6979,Congo,2015,3.164794
6980,Côte d'Ivoire,2015,9.543523
6981,Dem. Rep. of Congo,2015,2.734926
6982,Egypt,2015,199.544529
6983,Eritrea,2015,0.590108
6984,Ethiopia,2015,10.059891
6985,Gabon,2015,3.252522
6986,Ghana,2015,14.088758
6987,Kenya,2015,14.721841
6988,Libya,2015,42.725711
6989,Mauritius,2015,3.967535
6990,Morocco,2015,55.371267
6991,Mozambique,2015,6.221087
6992,Namibia,2015,3.858399
6993,Niger,2015,1.953955
6994,Nigeria,2015,82.588782
6995,Senegal,2015,7.516857
6996,South Africa,2015,418.258797
6997,South Sudan,2015,2.001328
6998,Sudan,2015,16.354488
6999,United Rep. of Tanzania,2015,10.472963
7000,Togo,2015,1.906291
7001,Tunisia,2015,25.614897
7002,Zambia,2015,3.475653
7003,Zimbabwe,2015,11.822362
7004,Other Africa,2015,34.639614
7005,Africa,2015,1156.685153
7006,Bangladesh,2015,70.895346
7007,Brunei Darussalam,2015,5.977692
7008,Cambodia,2015,8.011977
7009,DPR of Korea,2015,22.545503
7010,India,2015,2026.704698
7011,Indonesia,2015,459.139082
7012,Malaysia,2015,220.437513
7013,Mongolia,2015,17.118652
7014,Myanmar,2015,18.671324
7015,Nepal,2015,5.694237
7016,Pakistan,2015,150.688547
7017,Philippines,2015,103.891197
7018,Singapore,2015,45.49601
7019,Sri Lanka,2015,19.489878
7020,Chinese Taipei,2015,250.739426
7021,Thailand,2015,248.039678
7022,Viet Nam,2015,182.588799
7023,Other Asia,2015,38.446083
7024,Asia (excl. China),2015,3894.575642
7025,People's Rep. of China,2015,9101.375985
7026,"Hong Kong, China",2015,43.91731
7027,"China (incl. Hong Kong, China)",2015,9145.293295
7028,Argentina,2015,190.384899
7029,Bolivia,2015,18.099998
7030,Brazil,2015,453.633529
7031,Colombia,2015,77.609792
7032,Costa Rica,2015,6.94023
7033,Cuba,2015,26.84168
7034,Curaçao,2015,4.691214
7035,Dominican Republic,2015,21.519849
7036,Ecuador,2015,37.357272
7037,El Salvador,2015,6.389271
7038,Guatemala,2015,15.164376
7039,Haiti,2015,3.208933
7040,Honduras,2015,9.558552
7041,Jamaica,2015,6.992686
7042,Nicaragua,2015,5.054947
7043,Panama,2015,10.102101
7044,Paraguay,2015,5.849183
7045,Peru,2015,49.724806
7046,Suriname,2015,2.063356
7047,Trinidad and Tobago,2015,21.280034
7048,Uruguay,2015,6.374932
7049,Venezuela,2015,140.538724
7050,Other Non-OECD Americas,2015,14.928571
7051,Non-OECD Americas,2015,1134.308935
7052,Bahrain,2015,30.072802
7053,Islamic Rep. of Iran,2015,553.300897
7054,Iraq,2015,130.762392
7055,Jordan,2015,23.785053
7056,Kuwait,2015,91.638915
7057,Lebanon,2015,24.61915
7058,Oman,2015,63.636288
7059,Qatar,2015,77.645489
7060,Saudi Arabia,2015,531.554326
7061,Syrian Arab Republic ,2015,23.872123
7062,United Arab Emirates,2015,186.575572
7063,Yemen,2015,11.662059
7064,Middle East,2015,1749.125066
7065,Canada,2016,548.095275
7066,Chile,2016,85.24552
7067,Mexico,2016,446.175879
7068,United States,2016,4838.476243
7069,OECD Americas,2016,5917.992917
7070,Australia,2016,381.878629
7071,Israel,2016,63.082005
7072,Japan,2016,1146.887524
7073,Korea,2016,589.212169
7074,New Zealand,2016,30.434542
